id,postCode,postName,postAddress,dairaName,wilayaCode,wilayaName
2538,28019,M'Sila Cité Ennasr,Cité 132 Logements,M'sila,28,M'Sila
2539,28020,M'Sila Mohamed Boudiaf,Cité 924 Lots,M'sila,28,M'Sila
2540,28021,Ouled Addi Guebala,Centre Ville,Ouled Derradj,28,M'Sila
2541,28022,Ouled Derradj,Centre Ville,Ouled Derradj,28,M'Sila
2542,28023,Ain Fares,Ain Fares,Ain El Melh,28,M'Sila
2543,28024,Ain Oghrab,Ain Oghrab,Djebel Messaad,28,M'Sila
2544,28025,Ain Rich,Ain Rich,Ain El Melh,28,M'Sila
2545,28026,Belaiba,Belaiba,Magra,28,M'Sila
2546,28027,Beni Ilmane,Beni Ilmane,Sidi Aissa,28,M'Sila
2547,28028,Benzouh,Benzouh,Ouled Sidi Brahim,28,M'Sila
2548,28029,Bir Guellalia,Bir Guellalia,Khoubana,28,M'Sila
2549,28030,Djebel Guettara,Bir Hani,Khoubana,28,M'Sila
2550,28031,Djoub,Djoub,Ben Srour,28,M'Sila
2551,28032,Eddis,Eddis,Ouled Sidi Brahim,28,M'Sila
2552,28033,Mohamed Boudiaf,Med Boudiaf,Ben Srour,28,M'Sila
2553,28034,Sidi Aissa 1er Nov. 1954,Place 5 Juillet,Sidi Aissa,28,M'Sila
2554,28035,Sidi Ameur,Sidi Ameur,Sidi Aissa,28,M'Sila
2555,28036,Sidi Hadjeres,Sidii Hadjeres,Ain El Hadjel,28,M'Sila
2556,28037,Slim,Slim,Djebel Messaad,28,M'Sila
2557,28038,Tarmount,Tarmount,Hammam Dalaa,28,M'Sila
2558,28039,Ahl El Oued,Ahl El Oued,Hammam Dalaa,28,M'Sila
2559,28040,Ain Khermane,Ain Khermane,Ouled Sidi Brahim,28,M'Sila
2560,28041,Baniou,Baniou,Chellal,28,M'Sila
2561,28042,Berarda,Berarda,Sidi Aissa,28,M'Sila
2562,28043,Bir Fodda,Bir Fodda,Ain El Melh,28,M'Sila
2563,28044,Bir Madhi,Bir Madhi,Hammam Dalaa,28,M'Sila
2564,28045,Bordj Belkhrif,Bordj Belkhrif,Ain El Melh,28,M'Sila
2565,28046,Boukhemissa,Boukhemissa,M'sila,28,M'Sila
2566,28047,Ced El Ghaba,Ced El Ghaba,Chellal,28,M'Sila
2567,28048,Dehahna,Dehahna,Magra,28,M'Sila
2568,28049,Djaouna,Djaouna,Ouled Derradj,28,M'Sila
2569,28050,Djebel Meharga,Djebel Meharga,Khoubana,28,M'Sila
2570,28051,Djebel Thameur,Djebel Thameur,Chellal,28,M'Sila
2571,28052,Djebel Zeyreg,Djebel Zyreg,Khoubana,28,M'Sila
2572,28053,Dreat,Dreat,Hammam Dalaa,28,M'Sila
2573,28054,El Allig,El Allig,Bousaada,28,M'Sila
2574,28055,El Ghil,El Ghil,Ouled Derradj,28,M'Sila
2575,28056,Khettouti Sed El Djir,Khettouti Sed Djir,Chellal,28,M'Sila
2576,28057,Med.Seddik Benyahia,Med Seddik Benyahia,Ouled Sidi Brahim,28,M'Sila
2577,28059,M'Guitaa,M'Guitaa,Ain El Melh,28,M'Sila
2578,28060,Ouled Mansour,Ouled Mansour,Hammam Dalaa,28,M'Sila
2579,28061,Oultem,Oultem,Bousaada,28,M'Sila
2580,28062,Reguaieg,Reguaieg,Chellal,28,M'Sila
2581,28063,Roumana,Roumana,Khoubana,28,M'Sila
2582,28064,Souamaa,Souamaa,Ouled Derradj,28,M'Sila
2583,28065,Temsa,Temsa,Sidi Ameur,28,M'Sila
2584,28066,Thameur Sidi M'Hamed,Thameur Sidi M'Hamed,Ain El Melh,28,M'Sila
2585,28067,Zerzour,Zerzour,Ben Srour,28,M'Sila
2586,28068,Zitoun,Zitoun,Ouled Derradj,28,M'Sila
2587,28069,Bou Saada Sidi Slimane,Cité Sidi Slimane,Bousaada,28,M'Sila
2588,28071,El Bassatine,Cité El Bassatin,Ain El Melh,28,M'Sila
2589,28073,Boumelal,Boumelal,Ben Srour,28,M'Sila
2590,28074,Oum Chaouchi,Oum Chaouchi,Hammam Dalaa,28,M'Sila
2591,28075,Ouled Bia,Ouled Bia,Ouled Derradj,28,M'Sila
2592,28076,Lougmane,Lougmane,Hammam Dalaa,28,M'Sila
2593,28077,M'Sila Ben Badis,Cité 256 Logement,M'sila,28,M'Sila
2594,28078,M'Sila Pole Universitaire,Pole Universitaire Msila,M'sila,28,M'Sila
2595,28079,Hammam Dalaa Gare Routiere,Hammam Dalaa Rage Routiere,Hammam Dalaa,28,M'Sila
2596,28080,Sidi Aissa Gare Routiere,Sidi Aissa Gare Routiere,Sidi Aissa,28,M'Sila
2597,28081,Magra Gare Routiere,Magra Gare Routiere,Magra,28,M'Sila
2598,28082,M'Sila Cnel Amirouche,M'Sila Cnel Amirouche Cité 5 Juilli,M'sila,28,M'Sila
2599,28083,M'Sila Universite,Universite De Msila,M'sila,28,M'Sila
2600,28084,M'Sila Gare Routiere,M'Sila Gare Routiere,M'sila,28,M'Sila
2601,28085,Ecole Militaire (Eaac),Ecole Militaire (Eaac),Bousaada,28,M'Sila
2602,28086,Bou Saada El Baten,Cité El Baten,Bousaada,28,M'Sila
2603,28087,Bousaada 08 Mai 1945,"Cité 300 Logements El Baten,Bousaada,M'Sila",Bousaada,28,M'Sila
2604,28088,Ain El Melh Messaoudi M'Hamed Bachir,"Cité 100 Logements, Ain El Melh",Ain El Melh,28,M'Sila
2605,28089,M'Sila El Emir Abdelkader,"Cité 120 Logements Pole Universitaire,M'Sila",M'sila,28,M'Sila
2606,28090,Bou Saada Gare Routiere,Gare Routiere De Bousaada,Bousaada,28,M'Sila
2607,28091,Ain Sidi M'Hamed Bouguetaya Bouguetaya,"Village De Ain Sidi M'Hamed, La Route Nationale Nâ° 70 Allant Sur Ain El Melh",Ain El Melh,28,M'Sila
2608,28092,Sidi Aissa Abdelli El Tahar,,Sidi Aissa,28,M'Sila
2609,28093,Ghezal,Ghezal,Ben Srour,28,M'Sila
2610,,M'Sila Cité Radieuse,Cité Radieuse,M'sila,28,M'Sila
2611,29020,Ain Fares,Rue Remal Abdelkader Ain Fares,Ain El Melh,28,M'Sila
2612,29000,Mascara,Rue Frimahdi Mascara,Mascara,29,Mascara
2613,29001,Sig,06 Rue Zirout Youcef Sig,Sig,29,Mascara
2614,29003,Mohammadia Habra,Cité Des 124 Lots Mohammadia,Mohammadia,29,Mascara
2615,29004,Tighennif,Rue Emir Abdalkader Tighennif,Tighennif,29,Mascara
2616,29005,Bou Hanifia,Rue De La Republique Bouhanifia,Bouhanifia,29,Mascara
2617,29006,Ghriss,Rue Ghezzouar Ghriss,Ghriss,29,Mascara
2618,29007,Mascara Bab Ali,Rue Ceikh Bouras Bab Ali Mascara,Mascara,29,Mascara
2619,29008,Mascara Emir Abdelkader,Rue Menaouer Djebar Mascara,Mascara,29,Mascara
2620,29009,Mascara Rachidia,Rue Kedider Abdelkader Bab Ali,Mascara,29,Mascara
2621,29010,Sig Les Oliviers,Rue Abdenour Mostapha Sig,Sig,29,Mascara
2622,29011,Ain Fekan,Rue De L'Independance Ain Fekan,Ain Fekan,29,Mascara
2623,29012,El Bordj,Rue Des Martyrs El Bordj,El Bordj,29,Mascara
2624,29013,El Hachem,Rue Emir Abdalkader El Hachem,Hachem,29,Mascara
2625,29014,Hacine,Hacine,Bouhanifia,29,Mascara
2626,29015,Maoussa,Rue Farhaoui Ahmed Maoussa,Ghriss,29,Mascara
2627,29016,Oued El Abtal,Rue Khellil Khellil Oued El Abtal,Oued El Abtal,29,Mascara
2628,29017,Oued Taria,Rue De L'Independance Oued Taria,Oued Taria,29,Mascara
2629,29019,Zahana,Place Du 05 Juillet 1962,Zahana,29,Mascara
2630,29021,Aouf,Rue Larbi Benmehidi Aouf,Aouf,29,Mascara
2631,29022,Bou Henni,Rue Du 1er Novembre 1954 Bouhenni,Sig,29,Mascara
2632,29023,El Ghomri,Rue De La Mosquee El Ghomri,Mohammadia,29,Mascara
2633,29024,Froha,Place En Nasr Froha,Tizi,29,Mascara
2634,29025,Khalouia,Rue Du 1er Novembre 1954 Khalouia,El Bordj,29,Mascara
2635,29026,Matemore,Rue Emir Abdelkader Matemore,Ghriss,29,Mascara
2636,29027,Mocta Douz,Rue Emir Abdekkader Mocta Douz,Mohammadia,29,Mascara
2637,29028,Mohammadia Beni Chougrane,Cité Des Freres Benani Mohammadia,Mohammadia,29,Mascara
2638,29029,Oggaz,Rue De L'Independance Oggaz,Oggaz,29,Mascara
2639,29030,Sidi Kada,Rue Des Martyrs Sidi Kada,Tighennif,29,Mascara
2640,29031,Tighennif Sidi Hamou,Rue Sidi Hamou Tighennif,Tighennif,29,Mascara
2641,29032,Ain Bouras,Ain Bouras,Oued El Abtal,29,Mascara
2642,29033,Ain Farah,Ain Farah,Oued El Abtal,29,Mascara
2643,29034,Ain Frass,Ain Frass,Ain Fekan,29,Mascara
2644,29035,Ain Mansour,Ain Mansour,Hachem,29,Mascara
2645,29036,Alaimia,Alaimia,Oggaz,29,Mascara
2646,29037,Benchenine,Benchenine,Mohammadia,29,Mascara
2647,29038,Benian,Benian,Aouf,29,Mascara
2648,29039,Chorfa,Chorfa,Sig,29,Mascara
2649,29040,Djenien Meskine,Djeniene Meskine,Zahana,29,Mascara
2650,29041,El Gaada,El Gaada,Zahana,29,Mascara
2651,29042,El Gueithna,El Gueithna,Bouhanifia,29,Mascara
2652,29043,El Keurt,Rue Du 1er Novembre 1954 El Keurt,Tizi,29,Mascara
2653,29044,El Menaouer,El Menaouer,El Bordj,29,Mascara
2654,29045,Fergoug,Fergoug,Mohammadia,29,Mascara
2655,29046,Ferraguig,Ferraguig,Mohammadia,29,Mascara
2656,29047,Gharrous,Gharrous,Aouf,29,Mascara
2657,29048,Graia,Graia,Bouhanifia,29,Mascara
2658,29049,Grara,Grara,Bouhanifia,29,Mascara
2659,29050,Guerdjoum,Guerdjoum,Oued Taria,29,Mascara
2660,29051,Hassi Oudjerna,Hassi Oudjerna,Oued El Abtal,29,Mascara
2661,29052,Khessibia,Khessibia,Mascara,29,Mascara
2662,29053,Khrouf,Khrouf,Sig,29,Mascara
2663,29054,Mactaa Menaouer,Mactaa M'Naouer,Mohammadia,29,Mascara
2664,29055,Makda,Makda,Ghriss,29,Mascara
2665,29056,Mamounia,Mamounia,Ain Fares,29,Mascara
2666,29057,Zelamta,Zelamta,Hachem,29,Mascara
2667,29058,Nesmoth,Nesmoth,Hachem,29,Mascara
2668,29059,Ouled Khamsa,Ouled Khamsa,Tighennif,29,Mascara
2669,29060,Ras El Ain Amirouche,Ras El Ain Amirouche,Oggaz,29,Mascara
2670,29061,Sahaouria,Sahaouria,Mohammadia,29,Mascara
2671,29062,Sedjerara,Sedjerara,Mohammadia,29,Mascara
2672,29063,Sehailia,Sehailia,Tighennif,29,Mascara
2673,29064,Selatna,Rue Bensahnoun Mecherki Selatna,Mascara,29,Mascara
2674,29065,Sidi Abdeldjebar,Sidi Abdeldjebar,Oued El Abtal,29,Mascara
2675,29066,Sidi Abdelmoumene,Sidi Abdelmoumen,Mohammadia,29,Mascara
2676,29067,Sidi Benzerga,Sidi Benzerga,Mohammadia,29,Mascara
2677,29069,Sidi Boussaid,Sidi Boussaid,Ghriss,29,Mascara
2678,29070,Sidi Slimane,Sidi Slimane,Bouhanifia,29,Mascara
2679,29071,Smala Sidi Mahiedine,Smala Sidi Mahieddine,Tighennif,29,Mascara
2680,29072,Souihia,Souihia,Zahana,29,Mascara
2681,29073,Temaznia,Temaznia,El Bordj,29,Mascara
2682,29074,Yalou,Yalou,Sig,29,Mascara
2683,29075,Zaghloul,Zaghloul,Zahana,29,Mascara
2684,29076,Zellaga,Zellaga,Ghriss,29,Mascara
2685,29077,Bekhaitia,Bekhaitia,Mohammadia,29,Mascara
2686,29079,Ahl El Aid,Ahl El Aid,Oggaz,29,Mascara
2687,29080,Mascara Emir Khaled,Rue Cheikh El Khaldi Mascara,Mascara,29,Mascara
2688,29081,Mascara El Quods,Cité El Quods Mascara,Mascara,29,Mascara
2689,29082,Ahl El Ouanane,Ahl El Ouanane,Sig,29,Mascara
2690,29083,El Maleh,El Maleh,Hachem,29,Mascara
2691,29084,Sig 1er Novembre,Rue Colonel Lotfi Sig,Sig,29,Mascara
2692,29085,Mascara Sidi Said,Cité 275 Logts Mascara,Mascara,29,Mascara
2693,29086,Ghriss Dardara,Cité Des 64 Logts Ghriss,Ghriss,29,Mascara
2694,29087,Oued Taria 1er Novembre,"La Localite D'Oued Taria,Mascara",Oued Taria,29,Mascara
2695,29088,Mascara Universite,Mascara Universite Sidi Sid,Mascara,29,Mascara
2696,29089,Mascara Cité Administrative,Mascara Cité Administrative,Mascara,29,Mascara
2697,29090,Ouled Bali,Localite De Ouled Bali,Oued El Abtal,29,Mascara
2698,29091,Ahnaidja,La Localite De Ahnaidja,Hachem,29,Mascara
2699,29092,Mascara 01 Novembre 1954,"Cité Des 936 Logements, Mascara",Mascara,29,Mascara
2700,29093,Tighennif Bendikha Larbi,Chef Lieu Daãra De Tighennif,Tighennif,29,Mascara
2701,29094,Tighennif Ageb Ahmed,,Tighennif,29,Mascara
2702,29095,Mohammadia Sidha Abdelkader,,Mohammadia,29,Mascara
2703,30037,Sidi Slimane,Route Principale Sidi Slimane,Bouhanifia,29,Mascara
2704,32031,Sidi Slimane,Sidi Slimane,Bouhanifia,29,Mascara
2705,34057,Selatna,Selatna,Mascara,29,Mascara
2706,38028,Sidi Slimane,Rue Med Boudiaf,Bouhanifia,29,Mascara
2707,41030,El Bordj,Cité El  Bordj,El Bordj,29,Mascara
2708,30000,Ouargla,Route De Ghardaia   Ouargla,Ouargla,30,Ouargla
2709,30001,Hassi Messaoud,Route Rouabeh Messaoud,Hassi Messaoud,30,Ouargla
2710,30007,Hassi Messaoud Emir Aek,Cité Bouamama Hmd,Hassi Messaoud,30,Ouargla
2711,30008,Hassi Messaoud Amirouche,Cité 1800 Logts Hmd,Hassi Messaoud,30,Ouargla
2712,30011,Ouargla 1er Mai,Avenue Si El Haouas Ouargla,Ouargla,30,Ouargla
2713,30012,Ouargla Ben M'Hidi,Rue Attaout Kadour Ouargla,Ouargla,30,Ouargla
2714,30013,Rouissat,Rue Chahid Bensalem,Ouargla,30,Ouargla
2715,30014,Said Otba,Route Nationale N°49,Ouargla,30,Ouargla
2716,30022,Cité En Nasr Mars 62,Rue 19 Mars 1962,Ouargla,30,Ouargla
2717,30025,El Borma,Route National N°53,El Borma,30,Ouargla
2718,30026,El Bour,Cité El Bour,N'goussa,30,Ouargla
2719,30027,Haoud El Hamra,Base Zone Haoud El Hamra,Hassi Messaoud,30,Ouargla
2720,30028,Irara,Base Aglomeration,Hassi Messaoud,30,Ouargla
2721,30031,N'Goussa,N'Goussa,N'goussa,30,Ouargla
2722,30032,Ouargla Gharbouz,Rue Djebali,Ouargla,30,Ouargla
2723,30033,Ouargla Sidi Boughoufala,Rue Ben Boulaid,Ouargla,30,Ouargla
2724,30034,Sidi Amrane,Cité Sidi Amrane Mekhadma,Ouargla,30,Ouargla
2725,30035,Sidi Khouiled,Rue 05 Juillet,Sidi Khouiled,30,Ouargla
2726,30038,Sokra,Cité Masdjed El Atik,Ouargla,30,Ouargla
2727,30040,Ain Moussa,Cité Ain Moussa,Sidi Khouiled,30,Ouargla
2728,30041,Bamendil,Rue 20 Aout,Ouargla,30,Ouargla
2729,30042,Bouameur,Rue Bourouba Dahmane,Ouargla,30,Ouargla
2730,30045,El Hadeb,Route Nationale Nâ° 213,Ouargla,30,Ouargla
2731,30049,Frane,Cité Frane,N'goussa,30,Ouargla
2732,30052,Hassi Ben Abdellah,Rue Haouari Boumediene,Sidi Khouiled,30,Ouargla
2733,30057,Hassi Messaoud Toumiat,Cité 136 Logts Hmd,Hassi Messaoud,30,Ouargla
2734,30060,Hai El Moustakbel,Route Nationale N 05,Ouargla,30,Ouargla
2735,30061,Ouargla El Wahat,Avenue Emir Aek,Ouargla,30,Ouargla
2736,30062,Ouargla Gare Routiere,Ouargla Gare Routiere,Ouargla,30,Ouargla
2737,30063,Ouargla Universite,Universite Kasdi Merbah Ouargla,Ouargla,30,Ouargla
2738,,Ouargla 4e R.M,Route Nationale Nâ°206,Ouargla,30,Ouargla
2739,,Ouargla Dras 4,Oeuvres Sociale Dras 4,Ouargla,30,Ouargla
2740,39018,Sidi Amrane,Rue De L'Apc,Ouargla,30,Ouargla
2741,31000,Oran,Place Maghreb  Oran,Oran,31,Oran
2742,31001,Bir El Djir Cdt Guerrab Med,Bir El Djir   Oran,Bir El Djir,31,Oran
2743,31002,Oran Houha Mohamed,Bd Mascara  Oran,Oran,31,Oran
2744,31003,Oran Saim Mohamed,Ave Saim Moahmed  Oran,Oran,31,Oran
2745,31004,Arzew,Ave France Fanon  Arzew,Arzew,31,Oran
2746,31005,Es Senia,Rue Zaghloul  Es Senia,Es Senia,31,Oran
2747,31006,Es Senia Zerbani Mohamed,"Route Es Senia ,En Face Ensep  Es Senia Oran ",Es Senia,31,Oran
2748,31007,Oran El Makkari,Av Hammou Mokhtar  Oran,Oran,31,Oran
2749,31008,Oran El Moudjahed,Rue Larbi Benmhidi  Oran,Oran,31,Oran
2750,31009,Oran Emir Khaled,Ave Emir Khaled  Oran,Oran,31,Oran
2751,31010,Oran Es Sabbah,Cité 789 Logts  Hai Esabah   Oran,Oran,31,Oran
2752,31011,Oran Hai Badr,Rue Boushaba Abdellah  Oran,Oran,31,Oran
2753,31012,Oran Oussama,Rue Pigrify Boulanger,Oran,31,Oran
2754,31013,Oran Seddikia,25 Av D'Alcool  Oran,Oran,31,Oran
2755,31014,Ain El Turk,Place 1er Novembre  Ain El Turk,Ain Turk,31,Oran
2756,31015,Bettioua,Ave Emir Aek  Bettioua,Bethioua,31,Oran
2757,31016,Bou Tlelis,Bd Mohamed Khemisti,Boutlelis,31,Oran
2758,31017,Gdyel,Rue Hamou Boutlelis  Gdyel,Gdyel,31,Oran
2759,31018,Gdyel Ahmed Zabana,Rue Emir Aek  Gdyel,Gdyel,31,Oran
2760,31019,Mers El Kebir,Rue Hamou Boutlelis  Mers El Kebir,Ain Turk,31,Oran
2761,31020,Oran Imam El Houari,12 Rue Khedim Mustapha  Oran,Oran,31,Oran
2762,31021,Oran Sidi El Bachir,05 Rue Gafaiti Kerzazi  Oran,Oran,31,Oran
2763,31022,Akid Abbes,24 Rue Milinot Akid Abbes,Ain Turk,31,Oran
2764,31023,Bir El Djir,Bir El Djir Centre  Bir El Djir,Bir El Djir,31,Oran
2765,31024,Boufatis,Rue Principale  Boufatis,Oued Tlelat,31,Oran
2766,31025,Bou Sfer,Rue Benamar Miloud  Bousfer,Ain Turk,31,Oran
2767,31026,El Kerma,Hai Zeghloul  El Kerma,Es Senia,31,Oran
2768,31027,Hassiane Ettoual,Route Nationa  Hassiane Ettoual,Gdyel,31,Oran
2769,31028,Hassi Bounif,Route Nationale  Hassi Bounif,Bir El Djir,31,Oran
2770,31029,Khaled Ibn El Oualid,Hai Khaled Ibn Walid,Bir El Djir,31,Oran
2771,31030,Mers El Hadjadj,Rue De La Place  Mers El Hadjadj,Bethioua,31,Oran
2772,31031,Misserghine,Rue Emir Aek  Misserghine,Boutlelis,31,Oran
2773,31032,Oran Ahmed Medeghri,Tire Au Pistolet  Oran,Oran,31,Oran
2774,31033,Oran El Feth,Cote Des Amandiers  Oran,Oran,31,Oran
2775,31034,Oran El Hamri,Rue De Amandiers  Oran,Oran,31,Oran
2776,31035,Oran El Marsa,Port D'Oran,Oran,31,Oran
2777,31036,Oran Hai Bouamama,Hai Bouamama Er Pont Albin,Oran,31,Oran
2778,31037,Oued Tlelat,Rue Gourine Aek  Oued Tlilet,Oued Tlelat,31,Oran
2779,31038,Sidi Chami,Rue Benzer4jeb  Sidi Chami,Es Senia,31,Oran
2780,31040,Ain El Bya,Rue Khelifa Mohamed  Ain Bya,Bethioua,31,Oran
2781,31041,Arzew Emir Aek,Hai Emir Aek  Arzew,Arzew,31,Oran
2782,31042,Bendaoud,Hai Bendaoud  Bir El Djir,Bir El Djir,31,Oran
2783,31043,El Ancor,03 Rue Colonel Othmane  El Ancor,Ain Turk,31,Oran
2784,31044,El Mahgoun,12 Rue Rahmouni Nacer  El Mohgoun,Arzew,31,Oran
2785,31045,El Minzah,06 Rue Zirout Youcef  El Minzah,Oran,31,Oran
2786,31046,Hai Chahid Mahmoud,Hai Chahid Mahmoud Hassi Bounif,Gdyel,31,Oran
2787,31047,Hai Emir Abdelkader,Hai Emir Aek,Oran,31,Oran
2788,31048,Hassi Ameur,Route Nationale  Hassi Ameur,Bir El Djir,31,Oran
2789,31049,Hassi Ben Okba,Hassi Benokba,Bir El Djir,31,Oran
2790,31050,Hassi Mefsoukh,Rue Emir Aek  Hassi Mefsoukh,Gdyel,31,Oran
2791,31052,Kristel,Kristel,Gdyel,31,Oran
2792,31053,Naib,Douar Naib,Boutlelis,31,Oran
2793,31054,Oran C.Des  Enseignants,Hai Khemisti 672 Logts  Oran,Oran,31,Oran
2794,31055,Oran Dar Beida,Cité 880 Logts  Dar Beida,Oran,31,Oran
2795,31056,Oran Ibn Rochd,Cité 20 Aout Bt C8  Usto,Oran,31,Oran
2796,31057,Oran Izidi Mohamed,"1180 Logts ,Bt04b Maravale",Oran,31,Oran
2797,31058,Sidi Benyebka,Sidi Benyebka,Arzew,31,Oran
2798,31059,Ain Karma,Localite Ain Kerma,Boutlelis,31,Oran
2799,31060,Akid Othmane,Hai Akid Othmane,Arzew,31,Oran
2800,31061,Araba,Douar Araba,Bethioua,31,Oran
2801,31062,Ayaida,Douar Ayaida,Bethioua,31,Oran
2802,31063,Benfreha,Rue Principale  Benfreha,Gdyel,31,Oran
2803,31064,Bou Sfer Plage,Bousfer Plage   Bousfer   Oran,Ain Turk,31,Oran
2804,31065,Chairia,Douar Chairia,Bethioua,31,Oran
2805,31067,Dadayoum,Douar Dadayoum,Ain Turk,31,Oran
2806,31068,Djefafla,Douar Djefafla,Bethioua,31,Oran
2807,31069,El Bordj El Abiadh,Localite El Bor4j El Abiadh,Boutlelis,31,Oran
2808,31070,El Braya,Hai El Braya,Oued Tlelat,31,Oran
2809,31071,En Nedjma,Hai En Nedjma,Es Senia,31,Oran
2810,31072,Fellaoussene A.Ramdane,Fellaoucene Avdelmalek Ramdane,Ain Turk,31,Oran
2811,31073,Gotni,Douar El Gotni,Oued Tlelat,31,Oran
2812,31074,Granine,Douar Granine,Bethioua,31,Oran
2813,31075,Hai El Amel,Hai El Amel   El Karma  Oran,Es Senia,31,Oran
2814,31076,Hassasna,Douar Hassasna,Bethioua,31,Oran
2815,31077,Kehailia,Douar Kehailia,Oued Tlelat,31,Oran
2816,31079,Menatsia,Douar Menatsia,Gdyel,31,Oran
2817,31080,Rabah,Hai Rabah,Boutlelis,31,Oran
2818,31083,Sidi Maarouf,Hai Sidi Maarouf,Es Senia,31,Oran
2819,31084,Tafaraoui,Localite Tafraoui,Oued Tlelat,31,Oran
2820,31085,Oran Achaba Hanifi,Cité 1500 Logts Usto   Oran,Oran,31,Oran
2821,31086,Misserghine Hai Zabana,Misserghine,Boutlelis,31,Oran
2822,31087,Oran Wilaya,Ahmed Benabdelmalek  Wilaya,Oran,31,Oran
2823,31088,Es Senia Kara,Localite Es Senia Kara,Es Senia,31,Oran
2824,31089,Bouyakour,Localite Bouyakour,Boutlelis,31,Oran
2825,31090,Mers El Hadjadj Esalam,Localite Mers El Hadjadj,Bethioua,31,Oran
2826,31091,Arrarsa,Localite Arrasa,Bethioua,31,Oran
2827,31092,Oran Ibn Sina,Av Sidi Chahmi   Oran,Oran,31,Oran
2828,31093,Hai Akid Lotfi,Hai Akkid Lotfi   Oran,Oran,31,Oran
2829,31094,Senia 200 Logts,Localite 200logts   Oran,Es Senia,31,Oran
2830,31095,Hai El Yasmine,Hai El Yasmine  Oran,Oran,31,Oran
2831,31096,Hay Fellaoucene,Citã‰ Felloucene   El Barki   Oran,Oran,31,Oran
2832,31097,Murdjajo Zda3 (Apm),Zone De E Defance Aerienne(Zda3) Les Mots De Murdajadjo Â°,Oran,31,Oran
2833,31098,Sidi Ghalem,Sidi Ghalem,Oued Tlelat,31,Oran
2834,31099,Oued Tlelat 1er Novembre,Hai 500logts Oued Tlelat,Oued Tlelat,31,Oran
2835,31100,Oran Aadl 1 063 Logements,Cité Aadl 1063 Logts  Hai Es Sabah   Oran,Oran,31,Oran
2836,31101,Oran Benzarga Houari,25 Rue Khiali Bensalem Dae El Beida  Oran,Oran,31,Oran
2837,31102,Oran Benbassal Benaouda,Pole Universitaire  Bir El Djir,Oran,31,Oran
2838,31103,Hamou Ali,Hamou Ali,Oued Tlelat,31,Oran
2839,31104,Oran Belle Vue,Hai Khemisti Oran,Oran,31,Oran
2840,31105,El Mahgoun 11 Decembre 1960,850 Logements Bat N° 03 El Mahgoun Arzew,Arzew,31,Oran
2841,31106,Oran Ehu 1 Er Novembre,Hopital Hai Sabah   Oran,Oran,31,Oran
2842,31107,Oran Chu,Hopital Chu Plateau   Oran,Oran,31,Oran
2843,31108,Es Senia El Matar,Aeroport Es Senia   Oran,Es Senia,31,Oran
2844,31109,Oued Telilat Zaoui Azzedine,La Nouvelle Cité 3000 Logements Oued Tlelat,Oued Tlelat,31,Oran
2845,31110,En Nedjma Benyakhou Ali Fethi,"Cité El Nedjma 07 Eme Tranche ,Commune De Sidi Chami",Es Senia,31,Oran
2846,31111,Bethioua Benmlouka Brahim,Chef Lieu De La Commune Bethioua,Bethioua,31,Oran
2847,31112,Gdyel Aribi Mohamed,"Cité 1050 Logements, Gdyel",Gdyel,31,Oran
2848,31113,Toumiat Dhiba El Houari,,Oued Tlelat,31,Oran
2849,31114,Ain El Bya Ben Halima Mohamed,,Bethioua,31,Oran
2850,31115,Es Sabah Benkouachi Abdessalem,,Oran,31,Oran
2851,31116,Es Senia Universite,Es Senia Universite,Es Senia,31,Oran
2852,31117,Es Senia Ain Beida Aadl,Cité Aadl Ain Beida,Es Senia,31,Oran
2853,31118,Oran Etablissement Postal Itinerant 1,,Oran,31,Oran
2854,,Ain Beida (200),Caserne Militaire   Es Senia  Oran,Es Senia,31,Oran
2855,,Arzew (Terre 2),Base Militaire Arzew   Oran,Arzew,31,Oran
2856,,Arzew (Terre),Base Militaire Arzew   Oran,Arzew,31,Oran
2857,,Bou Sfer (Air),Base Militaire  Bousfer  Oran,Ain Turk,31,Oran
2858,,Mers El Kebir(Marine),Base Maritime Mers El Kebir   Oran,Ain Turk,31,Oran
2859,,Oran Ahmed Medeghri (Air),Caserne Militaire   Oran,Oran,31,Oran
2860,,Oran Ahmed Medeghri (Terre 2),Caserne Militaire   Oran,Oran,31,Oran
2861,,Ain Tessa,Ain Tassa   Boutlelis  Oran,Boutlelis,31,Oran
2862,,Arzew Ahmed Zabana,Cité Ahmed Zabana   Oran,Arzew,31,Oran
2863,,Arzew Khelifa Benmahmoud,Complexe   Arzew   Oran,Arzew,31,Oran
2864,,Hai Wiaam,Hai Wiaam  Misserguine   Oran,Boutlelis,31,Oran
2865,,Oran Fellaoussene,Hanifi Mohamed   Oran Fellaoucene,Oran,31,Oran
2866,,Oran Lafontaine,Cité Jean La Fantaine Oran,Oran,31,Oran
2867,,Oran Mekki Khelifa,Cité Les Lauriers Roses  Maravale Oran,Oran,31,Oran
2868,,Oran Usto,Universite Usto  Oran,Oran,31,Oran
2869,,Khedim Mustapha,Bd Stalingrad   Oran,Oran,31,Oran
2870,,Senia Le Volontaire,Cité Universite   Es Senia   Oran,Es Senia,31,Oran
2871,,Rusto Zeddour Brahim,Cité Usto  Universite C1   Oran,Oran,31,Oran
2872,,Bendaoud 2 Ben Yamina Mohamed,Ben Daouad   Bir El Djir   Oran,Bir El Djir,31,Oran
